
--- Tabla: alembic_version ---
version_num
307613368dfe

--- Tabla: roles ---
id | name | description

--- Tabla: users ---
id | email | hashed_password | is_active
1 | user@user.com | $2b$12$7fkDVoISfRzHO2m2JP6oBe/b.ZzMkOdVT/YRBpF0UfDQ.Exr0zCx. | 1

--- Tabla: audios ---
id | user_id | file_path | created_at
1 | 1 | ./sonido/audios\1f2eb5259a9241d7b0c5b581bfebff6e.mp3 | 2025-07-30 11:25:41.355325
2 | 1 | ./sonido/audios\67c09393ba7c406ea44a57f4d9cf7178.wav | 2025-07-30 11:29:51.867258
3 | 1 | ./sonido/audios\ce0167e3be2f4a68b0e473ad27efd36b.wav | 2025-07-30 11:29:51.875499
4 | 1 | ./sonido/audios\30fbc05580004a3692ccb756521aec24.wav | 2025-07-30 11:29:51.883031
5 | 1 | ./sonido/audios\8f8a98e7ac0d411aab420920a5bfd826.wav | 2025-07-30 11:29:51.891259
6 | 1 | ./sonido/audios\7d772ab00f4748b0bb70634fcdad4cce.wav | 2025-07-30 11:29:51.900798
7 | 1 | ./sonido/audios\f0bce559c3be4df9ba04627b112c1db8.wav | 2025-07-30 11:29:51.909385
8 | 1 | ./sonido/audios\dbdbab3e795b440b90f0a425997e07b7.wav | 2025-07-30 11:29:51.917169
9 | 1 | ./sonido/audios\20ce7d095b0d4d43bf83cc64faf03b04.wav | 2025-07-30 11:29:51.924373
10 | 1 | ./sonido/audios\99393d4058af46278cbc50e77b93f8ab.wav | 2025-07-30 11:29:51.931894
11 | 1 | ./sonido/audios\6b007d7818b44e14a7a9231702d9ea4f.wav | 2025-07-30 11:29:51.940137
12 | 1 | ./sonido/audios\c3c8b39a42e64efb9dc37f8486b99074.wav | 2025-07-30 11:29:51.947247
13 | 1 | ./sonido/audios\8dea68efdc4f4adf922ed2c9a9e4c0c7.wav | 2025-07-30 11:29:51.955282
14 | 1 | ./sonido/audios\ad1957665aa24753b6456f51be2e00b1.wav | 2025-07-30 11:29:51.961671
15 | 1 | ./sonido/audios\8ae99568932c41fb90363f413cd1147e.wav | 2025-07-30 11:29:51.970168
16 | 1 | ./sonido/audios\ba6ee3cccc3c45519433e906fa619f9a.wav | 2025-07-30 11:29:51.977890
17 | 1 | ./sonido/audios\34b73fbda35d4d42a10a1869cc7169c7.wav | 2025-07-30 11:29:51.985480
18 | 1 | ./sonido/audios\9762b87ddec94d248e2987b82b7afd6d.wav | 2025-07-30 11:29:51.992720
19 | 1 | ./sonido/audios\280efc7276a247c1904ad25f6b7db1ad.wav | 2025-07-30 11:29:51.999391
20 | 1 | ./sonido/audios\35373c1702e74cf4aca7050302822cd7.wav | 2025-07-30 11:29:52.006740
21 | 1 | ./sonido/audios\1b3dc48715254e1d94380a69e459ef8b.wav | 2025-07-30 11:29:52.015820

--- Tabla: emotions ---
id | audio_id | label | confidence | timestamp
36 | 4 | Sorpresa | 0.007256622891873121 | 2025-07-30 11:29:59.907341
37 | 5 | Confusión | 0.14164362847805023 | 2025-07-30 11:30:03.342392
38 | 5 | Ansiedad | 0.126990407705307 | 2025-07-30 11:30:03.348390
39 | 5 | Tristeza | 0.10297174006700516 | 2025-07-30 11:30:03.349392
40 | 5 | Alegría | 0.0894298106431961 | 2025-07-30 11:30:03.350392
41 | 5 | Desagrado | 0.08602382987737656 | 2025-07-30 11:30:03.351394
42 | 5 | Calma | 0.0820324718952179 | 2025-07-30 11:30:03.352401
43 | 5 | Miedo | 0.07938366383314133 | 2025-07-30 11:30:03.352401
44 | 5 | Enojo | 0.07250498235225677 | 2025-07-30 11:30:03.353392
45 | 5 | Sorpresa | 0.008303212001919746 | 2025-07-30 11:30:03.353392
46 | 6 | Ansiedad | 0.13295340538024902 | 2025-07-30 11:30:06.058224
47 | 6 | Confusión | 0.12022259086370468 | 2025-07-30 11:30:06.064223
48 | 6 | Tristeza | 0.11290471255779266 | 2025-07-30 11:30:06.065224
49 | 6 | Alegría | 0.09770046919584274 | 2025-07-30 11:30:06.066224
50 | 6 | Desagrado | 0.09316542744636536 | 2025-07-30 11:30:06.066224
51 | 6 | Miedo | 0.08855242282152176 | 2025-07-30 11:30:06.067222
52 | 6 | Enojo | 0.08020327240228653 | 2025-07-30 11:30:06.067222
53 | 6 | Calma | 0.07211439311504364 | 2025-07-30 11:30:06.068224
54 | 6 | Sorpresa | 0.009647550992667675 | 2025-07-30 11:30:06.068224
55 | 7 | Confusión | 0.2076079100370407 | 2025-07-30 11:30:08.926080
56 | 7 | Calma | 0.11843516677618027 | 2025-07-30 11:30:08.932079
57 | 7 | Ansiedad | 0.09169457852840424 | 2025-07-30 11:30:08.933080
58 | 7 | Tristeza | 0.0892123132944107 | 2025-07-30 11:30:08.934080
59 | 7 | Alegría | 0.08301935344934464 | 2025-07-30 11:30:08.934080
60 | 7 | Miedo | 0.06598591804504395 | 2025-07-30 11:30:08.935080
61 | 7 | Enojo | 0.06434319913387299 | 2025-07-30 11:30:08.935080
62 | 7 | Desagrado | 0.06420798599720001 | 2025-07-30 11:30:08.936079
63 | 7 | Sorpresa | 0.0066467574797570705 | 2025-07-30 11:30:08.937079
64 | 8 | Desagrado | 0.14536453783512115 | 2025-07-30 11:30:11.253705
65 | 8 | Confusión | 0.13499337434768677 | 2025-07-30 11:30:11.254704
66 | 8 | Ansiedad | 0.1253875344991684 | 2025-07-30 11:30:11.255706
67 | 8 | Tristeza | 0.10053084045648575 | 2025-07-30 11:30:11.256705
68 | 8 | Alegría | 0.0952448919415474 | 2025-07-30 11:30:11.256705
69 | 8 | Miedo | 0.07883251458406448 | 2025-07-30 11:30:11.257704
70 | 8 | Enojo | 0.07767143845558167 | 2025-07-30 11:30:11.258704
71 | 8 | Calma | 0.07128431648015976 | 2025-07-30 11:30:11.258704
72 | 8 | Sorpresa | 0.006968947127461433 | 2025-07-30 11:30:11.259704
73 | 9 | Confusión | 0.20034794509410858 | 2025-07-30 11:30:13.878353
74 | 9 | Tristeza | 0.1289866864681244 | 2025-07-30 11:30:13.884352
75 | 9 | Calma | 0.09663180261850357 | 2025-07-30 11:30:13.885353
76 | 9 | Ansiedad | 0.0942036435008049 | 2025-07-30 11:30:13.885353
77 | 9 | Alegría | 0.07943572849035263 | 2025-07-30 11:30:13.886352
78 | 9 | Miedo | 0.06488688290119171 | 2025-07-30 11:30:13.887352
79 | 9 | Enojo | 0.05893537402153015 | 2025-07-30 11:30:13.887352
80 | 9 | Desagrado | 0.055420685559511185 | 2025-07-30 11:30:13.888352
81 | 9 | Sorpresa | 0.009015672840178013 | 2025-07-30 11:30:13.888352
82 | 10 | Confusión | 0.2202339917421341 | 2025-07-30 11:30:16.280425
83 | 10 | Calma | 0.15111492574214935 | 2025-07-30 11:30:16.282425
84 | 10 | Tristeza | 0.10063520818948746 | 2025-07-30 11:30:16.283425
85 | 10 | Alegría | 0.09108229726552963 | 2025-07-30 11:30:16.284428
86 | 10 | Ansiedad | 0.08929061144590378 | 2025-07-30 11:30:16.285426
87 | 10 | Enojo | 0.07151967287063599 | 2025-07-30 11:30:16.285426
88 | 10 | Miedo | 0.06969999521970749 | 2025-07-30 11:30:16.286424
89 | 10 | Desagrado | 0.06202041357755661 | 2025-07-30 11:30:16.287426
90 | 10 | Sorpresa | 0.002896323800086975 | 2025-07-30 11:30:16.287426
91 | 11 | Confusión | 0.26763394474983215 | 2025-07-30 11:30:18.772138
92 | 11 | Calma | 0.18411938846111298 | 2025-07-30 11:30:18.778138
93 | 11 | Tristeza | 0.08044121414422989 | 2025-07-30 11:30:18.778138
94 | 11 | Alegría | 0.07587068527936935 | 2025-07-30 11:30:18.779138
95 | 11 | Ansiedad | 0.057632170617580414 | 2025-07-30 11:30:18.780138
96 | 11 | Enojo | 0.05583002418279648 | 2025-07-30 11:30:18.780138
97 | 11 | Miedo | 0.05454476177692413 | 2025-07-30 11:30:18.781139
98 | 11 | Desagrado | 0.03622768819332123 | 2025-07-30 11:30:18.781139
99 | 11 | Sorpresa | 0.003302093828096986 | 2025-07-30 11:30:18.782137
100 | 12 | Confusión | 0.15054599940776825 | 2025-07-30 11:30:21.314888
101 | 12 | Calma | 0.1455269455909729 | 2025-07-30 11:30:21.321881
102 | 12 | Tristeza | 0.12723243236541748 | 2025-07-30 11:30:21.321881
103 | 12 | Alegría | 0.11215045303106308 | 2025-07-30 11:30:21.322882
104 | 12 | Ansiedad | 0.09411826729774475 | 2025-07-30 11:30:21.323882
105 | 12 | Miedo | 0.0879519134759903 | 2025-07-30 11:30:21.323882
106 | 12 | Enojo | 0.08714944869279861 | 2025-07-30 11:30:21.324880
107 | 12 | Desagrado | 0.05036408081650734 | 2025-07-30 11:30:21.324880
108 | 12 | Sorpresa | 0.004364077467471361 | 2025-07-30 11:30:21.325881
109 | 13 | Confusión | 0.2523086369037628 | 2025-07-30 11:30:23.761446
110 | 13 | Calma | 0.13257578015327454 | 2025-07-30 11:30:23.763447
111 | 13 | Tristeza | 0.10214988887310028 | 2025-07-30 11:30:23.763447
112 | 13 | Ansiedad | 0.08408988267183304 | 2025-07-30 11:30:23.764446
113 | 13 | Alegría | 0.07491417229175568 | 2025-07-30 11:30:23.764446
114 | 13 | Miedo | 0.05712633952498436 | 2025-07-30 11:30:23.765446
115 | 13 | Enojo | 0.05460561439394951 | 2025-07-30 11:30:23.766445
116 | 13 | Desagrado | 0.04370025917887688 | 2025-07-30 11:30:23.766445
117 | 13 | Sorpresa | 0.00469460291787982 | 2025-07-30 11:30:23.767446
118 | 14 | Confusión | 0.17824067175388336 | 2025-07-30 11:30:26.042089
119 | 14 | Ansiedad | 0.1155775710940361 | 2025-07-30 11:30:26.048090
120 | 14 | Calma | 0.10490049421787262 | 2025-07-30 11:30:26.049089
121 | 14 | Tristeza | 0.09738164395093918 | 2025-07-30 11:30:26.049089
122 | 14 | Alegría | 0.08582303673028946 | 2025-07-30 11:30:26.050090
123 | 14 | Miedo | 0.07160943001508713 | 2025-07-30 11:30:26.051090
124 | 14 | Desagrado | 0.07141448557376862 | 2025-07-30 11:30:26.052090
125 | 14 | Enojo | 0.06852994114160538 | 2025-07-30 11:30:26.053090
126 | 14 | Sorpresa | 0.00591468857601285 | 2025-07-30 11:30:26.053090
127 | 15 | Calma | 0.14497871696949005 | 2025-07-30 11:30:28.768006
128 | 15 | Confusión | 0.14367970824241638 | 2025-07-30 11:30:28.774005
129 | 15 | Tristeza | 0.1186889261007309 | 2025-07-30 11:30:28.775007
130 | 15 | Alegría | 0.10424012690782547 | 2025-07-30 11:30:28.775007
131 | 15 | Enojo | 0.08667347580194473 | 2025-07-30 11:30:28.776005
132 | 15 | Miedo | 0.08531049638986588 | 2025-07-30 11:30:28.777006
133 | 15 | Ansiedad | 0.07973127067089081 | 2025-07-30 11:30:28.777006
134 | 15 | Desagrado | 0.05602060258388519 | 2025-07-30 11:30:28.778007
135 | 15 | Sorpresa | 0.0067810663022100925 | 2025-07-30 11:30:28.779005
136 | 16 | Confusión | 0.22569970786571503 | 2025-07-30 11:30:31.229600
137 | 16 | Calma | 0.12447137385606766 | 2025-07-30 11:30:31.233599
138 | 16 | Ansiedad | 0.10028514266014099 | 2025-07-30 11:30:31.233599
139 | 16 | Tristeza | 0.09280546009540558 | 2025-07-30 11:30:31.234598
140 | 16 | Alegría | 0.08486822992563248 | 2025-07-30 11:30:31.235598
141 | 16 | Desagrado | 0.07069357484579086 | 2025-07-30 11:30:31.235598
142 | 16 | Miedo | 0.06573573499917984 | 2025-07-30 11:30:31.236597
143 | 16 | Enojo | 0.0655829906463623 | 2025-07-30 11:30:31.236597
144 | 16 | Sorpresa | 0.003751138225197792 | 2025-07-30 11:30:31.237598
145 | 17 | Calma | 0.2524622082710266 | 2025-07-30 11:30:33.454034
146 | 17 | Confusión | 0.20320792496204376 | 2025-07-30 11:30:33.460033
147 | 17 | Tristeza | 0.10061313956975937 | 2025-07-30 11:30:33.461033
148 | 17 | Alegría | 0.09306327998638153 | 2025-07-30 11:30:33.461033
149 | 17 | Enojo | 0.07494192570447922 | 2025-07-30 11:30:33.462032
150 | 17 | Miedo | 0.06371451169252396 | 2025-07-30 11:30:33.462032
151 | 17 | Ansiedad | 0.04903748631477356 | 2025-07-30 11:30:33.463032
152 | 17 | Desagrado | 0.03358932211995125 | 2025-07-30 11:30:33.463032
153 | 17 | Sorpresa | 0.001854259055107832 | 2025-07-30 11:30:33.464032
154 | 18 | Confusión | 0.20528225600719452 | 2025-07-30 11:30:35.620111
155 | 18 | Calma | 0.13866174221038818 | 2025-07-30 11:30:35.626110
156 | 18 | Tristeza | 0.0991278812289238 | 2025-07-30 11:30:35.627110
157 | 18 | Alegría | 0.09094260632991791 | 2025-07-30 11:30:35.627110
158 | 18 | Desagrado | 0.07964218407869339 | 2025-07-30 11:30:35.628110
159 | 18 | Ansiedad | 0.07644832134246826 | 2025-07-30 11:30:35.629109
160 | 18 | Enojo | 0.0764431357383728 | 2025-07-30 11:30:35.629109
161 | 18 | Miedo | 0.07241832464933395 | 2025-07-30 11:30:35.630109
162 | 18 | Sorpresa | 0.005535300821065903 | 2025-07-30 11:30:35.630109
163 | 19 | Calma | 0.257328599691391 | 2025-07-30 11:30:37.669115
164 | 19 | Confusión | 0.19575878977775574 | 2025-07-30 11:30:37.675114
165 | 19 | Enojo | 0.09391353279352188 | 2025-07-30 11:30:37.676114
166 | 19 | Tristeza | 0.09365187585353851 | 2025-07-30 11:30:37.676114
167 | 19 | Alegría | 0.08805393427610397 | 2025-07-30 11:30:37.677114
168 | 19 | Miedo | 0.06092599779367447 | 2025-07-30 11:30:37.677114
169 | 19 | Ansiedad | 0.03837573528289795 | 2025-07-30 11:30:37.678114
170 | 19 | Desagrado | 0.02585221827030182 | 2025-07-30 11:30:37.678114
171 | 19 | Sorpresa | 0.003006537212058902 | 2025-07-30 11:30:37.679115
172 | 20 | Confusión | 0.25010380148887634 | 2025-07-30 11:30:40.320690
173 | 20 | Calma | 0.12419313937425613 | 2025-07-30 11:30:40.327690
174 | 20 | Ansiedad | 0.08199682831764221 | 2025-07-30 11:30:40.328690
175 | 20 | Tristeza | 0.08083435893058777 | 2025-07-30 11:30:40.328690
176 | 20 | Alegría | 0.07664115726947784 | 2025-07-30 11:30:40.329689
177 | 20 | Desagrado | 0.07461757212877274 | 2025-07-30 11:30:40.329689
178 | 20 | Enojo | 0.061499278992414474 | 2025-07-30 11:30:40.330690
179 | 20 | Miedo | 0.05983908474445343 | 2025-07-30 11:30:40.331689
180 | 20 | Sorpresa | 0.0053304764442145824 | 2025-07-30 11:30:40.331689
181 | 21 | Confusión | 0.15972065925598145 | 2025-07-30 11:30:43.479961
182 | 21 | Ansiedad | 0.14208678901195526 | 2025-07-30 11:30:43.485962
183 | 21 | Tristeza | 0.1038135439157486 | 2025-07-30 11:30:43.486967
184 | 21 | Desagrado | 0.10307375341653824 | 2025-07-30 11:30:43.487961
185 | 21 | Alegría | 0.08891495317220688 | 2025-07-30 11:30:43.487961
186 | 21 | Calma | 0.08259539306163788 | 2025-07-30 11:30:43.488960
187 | 21 | Miedo | 0.07870589196681976 | 2025-07-30 11:30:43.489960
188 | 21 | Enojo | 0.073032446205616 | 2025-07-30 11:30:43.489960
189 | 21 | Sorpresa | 0.0045430161990225315 | 2025-07-30 11:30:43.490960

--- Tabla: alerts ---
id | user_id | emotion_id | message | created_at
1 | 1 | 1 | Detected Enojo (0.33) | 2025-07-30 11:29:02.595537
2 | 1 | 2 | Detected Calma (0.26) | 2025-07-30 11:29:02.596537
3 | 1 | 3 | Detected Tristeza (0.10) | 2025-07-30 11:29:02.596537
4 | 1 | 4 | Detected Alegría (0.09) | 2025-07-30 11:29:02.597536
5 | 1 | 5 | Detected Miedo (0.06) | 2025-07-30 11:29:02.597536
6 | 1 | 10 | Detected Confusión (0.16) | 2025-07-30 11:29:54.924642
7 | 1 | 11 | Detected Ansiedad (0.12) | 2025-07-30 11:29:54.925642
8 | 1 | 12 | Detected Tristeza (0.10) | 2025-07-30 11:29:54.925642
9 | 1 | 13 | Detected Calma (0.09) | 2025-07-30 11:29:54.926642
10 | 1 | 14 | Detected Alegría (0.09) | 2025-07-30 11:29:54.927641
11 | 1 | 15 | Detected Desagrado (0.08) | 2025-07-30 11:29:54.927641
12 | 1 | 16 | Detected Miedo (0.08) | 2025-07-30 11:29:54.928642
13 | 1 | 17 | Detected Enojo (0.07) | 2025-07-30 11:29:54.928642
14 | 1 | 19 | Detected Confusión (0.13) | 2025-07-30 11:29:57.420924
15 | 1 | 20 | Detected Tristeza (0.11) | 2025-07-30 11:29:57.421924
16 | 1 | 21 | Detected Alegría (0.10) | 2025-07-30 11:29:57.422923
17 | 1 | 22 | Detected Ansiedad (0.10) | 2025-07-30 11:29:57.422923
18 | 1 | 23 | Detected Calma (0.09) | 2025-07-30 11:29:57.423923
19 | 1 | 24 | Detected Miedo (0.09) | 2025-07-30 11:29:57.423923
20 | 1 | 25 | Detected Enojo (0.08) | 2025-07-30 11:29:57.424924
21 | 1 | 26 | Detected Desagrado (0.07) | 2025-07-30 11:29:57.425923
22 | 1 | 28 | Detected Ansiedad (0.14) | 2025-07-30 11:29:59.903343
23 | 1 | 29 | Detected Confusión (0.13) | 2025-07-30 11:29:59.903343
24 | 1 | 30 | Detected Tristeza (0.11) | 2025-07-30 11:29:59.904340
25 | 1 | 31 | Detected Alegría (0.09) | 2025-07-30 11:29:59.905341
26 | 1 | 32 | Detected Calma (0.08) | 2025-07-30 11:29:59.905341
27 | 1 | 33 | Detected Miedo (0.08) | 2025-07-30 11:29:59.906341
28 | 1 | 34 | Detected Desagrado (0.08) | 2025-07-30 11:29:59.906341
29 | 1 | 35 | Detected Enojo (0.07) | 2025-07-30 11:29:59.907341
30 | 1 | 37 | Detected Confusión (0.14) | 2025-07-30 11:30:03.349392
31 | 1 | 38 | Detected Ansiedad (0.13) | 2025-07-30 11:30:03.349392
32 | 1 | 39 | Detected Tristeza (0.10) | 2025-07-30 11:30:03.350392
33 | 1 | 40 | Detected Alegría (0.09) | 2025-07-30 11:30:03.351394
34 | 1 | 41 | Detected Desagrado (0.09) | 2025-07-30 11:30:03.352401
35 | 1 | 42 | Detected Calma (0.08) | 2025-07-30 11:30:03.352401
36 | 1 | 43 | Detected Miedo (0.08) | 2025-07-30 11:30:03.353392
37 | 1 | 44 | Detected Enojo (0.07) | 2025-07-30 11:30:03.354391
38 | 1 | 46 | Detected Ansiedad (0.13) | 2025-07-30 11:30:06.064223
39 | 1 | 47 | Detected Confusión (0.12) | 2025-07-30 11:30:06.065224
40 | 1 | 48 | Detected Tristeza (0.11) | 2025-07-30 11:30:06.066224
41 | 1 | 49 | Detected Alegría (0.10) | 2025-07-30 11:30:06.066224
42 | 1 | 50 | Detected Desagrado (0.09) | 2025-07-30 11:30:06.067222
43 | 1 | 51 | Detected Miedo (0.09) | 2025-07-30 11:30:06.067222
44 | 1 | 52 | Detected Enojo (0.08) | 2025-07-30 11:30:06.068224
45 | 1 | 53 | Detected Calma (0.07) | 2025-07-30 11:30:06.069222
46 | 1 | 55 | Detected Confusión (0.21) | 2025-07-30 11:30:08.932079
47 | 1 | 56 | Detected Calma (0.12) | 2025-07-30 11:30:08.933080
48 | 1 | 57 | Detected Ansiedad (0.09) | 2025-07-30 11:30:08.934080
49 | 1 | 58 | Detected Tristeza (0.09) | 2025-07-30 11:30:08.934080
50 | 1 | 59 | Detected Alegría (0.08) | 2025-07-30 11:30:08.935080
51 | 1 | 60 | Detected Miedo (0.07) | 2025-07-30 11:30:08.936079
52 | 1 | 61 | Detected Enojo (0.06) | 2025-07-30 11:30:08.936079
53 | 1 | 62 | Detected Desagrado (0.06) | 2025-07-30 11:30:08.937079
54 | 1 | 64 | Detected Desagrado (0.15) | 2025-07-30 11:30:11.255706
55 | 1 | 65 | Detected Confusión (0.13) | 2025-07-30 11:30:11.255706
56 | 1 | 66 | Detected Ansiedad (0.13) | 2025-07-30 11:30:11.256705
57 | 1 | 67 | Detected Tristeza (0.10) | 2025-07-30 11:30:11.256705
58 | 1 | 68 | Detected Alegría (0.10) | 2025-07-30 11:30:11.257704
59 | 1 | 69 | Detected Miedo (0.08) | 2025-07-30 11:30:11.258704
60 | 1 | 70 | Detected Enojo (0.08) | 2025-07-30 11:30:11.258704
61 | 1 | 71 | Detected Calma (0.07) | 2025-07-30 11:30:11.259704
62 | 1 | 73 | Detected Confusión (0.20) | 2025-07-30 11:30:13.884352
63 | 1 | 74 | Detected Tristeza (0.13) | 2025-07-30 11:30:13.885353
64 | 1 | 75 | Detected Calma (0.10) | 2025-07-30 11:30:13.886352
65 | 1 | 76 | Detected Ansiedad (0.09) | 2025-07-30 11:30:13.886352
66 | 1 | 77 | Detected Alegría (0.08) | 2025-07-30 11:30:13.887352
67 | 1 | 78 | Detected Miedo (0.06) | 2025-07-30 11:30:13.887352
68 | 1 | 79 | Detected Enojo (0.06) | 2025-07-30 11:30:13.888352
69 | 1 | 80 | Detected Desagrado (0.06) | 2025-07-30 11:30:13.888352
70 | 1 | 82 | Detected Confusión (0.22) | 2025-07-30 11:30:16.282425
71 | 1 | 83 | Detected Calma (0.15) | 2025-07-30 11:30:16.283425
72 | 1 | 84 | Detected Tristeza (0.10) | 2025-07-30 11:30:16.284428
73 | 1 | 85 | Detected Alegría (0.09) | 2025-07-30 11:30:16.285426
74 | 1 | 86 | Detected Ansiedad (0.09) | 2025-07-30 11:30:16.286424
75 | 1 | 87 | Detected Enojo (0.07) | 2025-07-30 11:30:16.286424
76 | 1 | 88 | Detected Miedo (0.07) | 2025-07-30 11:30:16.287426
77 | 1 | 89 | Detected Desagrado (0.06) | 2025-07-30 11:30:16.287426
78 | 1 | 91 | Detected Confusión (0.27) | 2025-07-30 11:30:18.778138
79 | 1 | 92 | Detected Calma (0.18) | 2025-07-30 11:30:18.778138
80 | 1 | 93 | Detected Tristeza (0.08) | 2025-07-30 11:30:18.779138
81 | 1 | 94 | Detected Alegría (0.08) | 2025-07-30 11:30:18.780138
82 | 1 | 95 | Detected Ansiedad (0.06) | 2025-07-30 11:30:18.780138
83 | 1 | 96 | Detected Enojo (0.06) | 2025-07-30 11:30:18.781139
